losses trénovací sada,frame acc trénovací sada,losses validační sada,sample acc validační sada,frame acc validační sada,losses testovací sada,sample acc testovací sada,frame acc testovací sada
0.5798348755862724,0.7325799700739776,0.6340924160900075,0.8606403013182674,0.7165425809379933,0.6191604199143504,0.8813559322033898,0.723369384866483
0.427714628200164,0.8075001345901921,0.6912690403010833,0.8662900188323918,0.7211559957456322,0.6881818609339295,0.8945386064030132,0.7242971982744025
0.359173778949663,0.8409101202424504,0.7716946883667913,0.8568738229755178,0.7183716881304492,0.7559135654603225,0.8738229755178908,0.727439573612174
0.3158911474821139,0.8620095896580042,0.8281045482993025,0.8851224105461394,0.7274427049108141,0.8262277971064524,0.8888888888888888,0.7313336809811796
0.28435388312325244,0.877695542458292,0.8869394217946871,0.9020715630885122,0.7212779362251293,0.8818014356092521,0.9020715630885122,0.7261257356476747
0.26325741466722813,0.8875800170737272,0.955801495909689,0.8907721280602636,0.7228157411610089,0.9402704661588177,0.9190207156308852,0.7294035581982812
0.2449687224131085,0.8962894979486745,1.055353460219459,0.8907721280602636,0.7210950255058837,1.0222858500299552,0.896421845574388,0.7267284757447904
0.2324365160778853,0.902366992844929,1.0971980972767454,0.8775894538606404,0.7251258358003699,1.072253832750755,0.8945386064030132,0.7301485178688736
0.22122526669268489,0.9074668929490975,1.1489486340533623,0.8775894538606404,0.7214202001178758,1.155998751570799,0.8870056497175142,0.7302026967540075
0.21324536889397078,0.9114328172760825,1.205419787722137,0.903954802259887,0.7128098473711665,1.1848209673709877,0.9096045197740112,0.719644586513521
