losses trénovací sada,frame acc trénovací sada,losses validační sada,sample acc validační sada,frame acc validační sada,losses testovací sada,sample acc testovací sada,frame acc testovací sada
1.0423504214028678,0.6015213520325751,1.1327057488743577,0.8625235404896422,0.582736102271784,1.1975512078274257,0.8361581920903954,0.5664352227816577
0.7634005559966512,0.7123026815449122,1.2399395706564793,0.8587570621468926,0.5871703699604306,1.2737978653432336,0.8549905838041432,0.5779803475718694
0.6580757982354082,0.7535414821589765,1.3537411342785879,0.8757062146892656,0.5860496970032375,1.4255344923517352,0.864406779661017,0.5767216176709437
0.5953128468652086,0.7777588356985834,1.4002997828270793,0.8738229755178908,0.5968206093140375,1.506440705747035,0.8606403013182674,0.5818377456553516
0.5553741155867804,0.7936747283208614,1.5255640304505442,0.879472693032015,0.5917153213979357,1.6206500630969771,0.864406779661017,0.5818106761951166
0.5262003933909509,0.8053832063124857,1.5709619803312946,0.8870056497175142,0.5913555992141454,1.7047340450818578,0.8531073446327684,0.5739808348221537
0.5029648439794372,0.8145609278133462,1.6579944618213243,0.8681732580037664,0.5849705304518664,1.7607394033153378,0.871939736346516,0.5761057874505983
0.4857521484569536,0.8205285351531367,1.6952992335382864,0.879472693032015,0.5832549323445585,1.815848424853242,0.8587570621468926,0.5718964863840615
0.4711535352118834,0.826514042757766,1.7638446542398627,0.8700564971751412,0.5899928055563242,1.868828324787574,0.871939736346516,0.575171891072492
0.4601050662466829,0.8312891515018749,1.7588537631750416,0.8870056497175142,0.590138077976701,1.919881400723966,0.8587570621468926,0.5702317145796113
