losses trénovací sada,frame acc trénovací sada,losses validační sada,sample acc validační sada,frame acc validační sada,losses testovací sada,sample acc testovací sada,frame acc testovací sada
0.8329801048294568,0.6842955862208876,1.088043656185591,0.8851224105461394,0.6321356429342262,1.129989680396146,0.8738229755178908,0.6227329327053218
0.46673912475081475,0.8271439616013747,1.2098777135906018,0.9152542372881356,0.6556766927695841,1.2645877221142559,0.8907721280602636,0.6488414271019436
0.33829916544264443,0.8757576713289753,1.3417349868490778,0.9171374764595104,0.6633138714408257,1.4320926541054568,0.8907721280602636,0.6530439608034215
0.2709927449533367,0.9014667136051389,1.4998624743825189,0.9133709981167608,0.6611624560723872,1.6111961900656722,0.903954802259887,0.64687212386985
0.22929083913502976,0.9169171993416112,1.5776392186107446,0.9152542372881356,0.6616051910678215,1.6789966714488131,0.8983050847457628,0.6506144767473336
0.19734912111463437,0.9287143262638653,1.6759582082594842,0.911487758945386,0.6590179584382523,1.8274775769025342,0.8888888888888888,0.6412146066807428
0.174636323660052,0.9371956422231447,1.7737225175872253,0.9152542372881356,0.66220703395224,1.9384739063923413,0.8907721280602636,0.6459991337772725
0.15640168751183867,0.9439764330227496,1.8749130091014252,0.9058380414312618,0.6558288829242647,1.9711417093739712,0.8870056497175142,0.648936170212766
0.14205268926806688,0.9493226454545687,1.928242152020961,0.9077212806026366,0.658595976645729,2.057288706315739,0.896421845574388,0.6481105516755996
0.13043120346363932,0.9535266505109673,2.018610202321584,0.9058380414312618,0.6608511580287224,2.1076735696622135,0.8983050847457628,0.6487399166260625
