losses trénovací sada,frame acc trénovací sada,losses validační sada,sample acc validační sada,frame acc validační sada,losses testovací sada,sample acc testovací sada,frame acc testovací sada
0.8662545906461401,0.6068799644588788,0.7455661681222299,0.8361581920903954,0.6705958441124927,0.7559325734700778,0.8286252354048964,0.6625908204855573
0.6989777401862807,0.6909777808416675,0.6858976817745,0.864406779661017,0.6981904920860107,0.6892091337794904,0.8662900188323918,0.7024155182049919
0.6401750457037992,0.7210924128727626,0.6576149235443625,0.8813559322033898,0.7105621853180896,0.6667373916804731,0.8870056497175142,0.7131776605460816
0.6038824378701612,0.73854211614355,0.6444869994920748,0.8907721280602636,0.7175512531642049,0.644842977157608,0.9058380414312618,0.7236603552393026
0.5780201946392024,0.7516291808265183,0.638641705144609,0.8945386064030132,0.7217307852791455,0.6450625278333405,0.911487758945386,0.7259436469962786
0.5570600865273843,0.7618898072047368,0.6333293448203063,0.9001883239171374,0.7286224929761607,0.6406561528252103,0.9152542372881356,0.7281655965866493
0.5388655396412145,0.770321461611589,0.6344176065545836,0.9020715630885122,0.7311051767782136,0.6492277284286528,0.9058380414312618,0.7319892583050478
0.5237798205320514,0.7779658665658987,0.6308077832576571,0.9020715630885122,0.7327394364238227,0.6337235806513554,0.9096045197740112,0.7354176038386565
0.5101592126977207,0.7848817466214232,0.6417516590639983,0.9077212806026366,0.7329689282038443,0.6381970639281475,0.9209039548022598,0.7383688436320015
0.5001259288373101,0.7895780087610226,0.6234374928012055,0.9171374764595104,0.73655734512782,0.6408389550271157,0.9227871939736346,0.7356766040976568
0.4899755359980781,0.7941449066662581,0.6333752119851087,0.9096045197740112,0.7358549611950262,0.6382028403374828,0.9246704331450094,0.7398683188156873
0.4817976649999802,0.7983407334781872,0.6259010938399627,0.9133709981167608,0.7397145956772094,0.6418089931511645,0.9171374764595104,0.7386073965021334
0.4744998574574355,0.8018888880378084,0.6381732630867427,0.911487758945386,0.7394155609335448,0.6529159216577388,0.9152542372881356,0.7368080262817105
0.4692554404391288,0.8044225546542613,0.6316595071506722,0.9209039548022598,0.7430526579320704,0.6559620149765936,0.9152542372881356,0.7394934500197659
0.4637926088194076,0.8069026031998924,0.6339954937906757,0.911487758945386,0.7408968260591393,0.6463912250283163,0.928436911487759,0.7414155045733993
0.45805787560182165,0.809384353906502,0.6476110160356007,0.911487758945386,0.7406256085009318,0.6570637093673385,0.9152542372881356,0.7434261644787961
0.45344805241509517,0.8118575938082192,0.6463702183235688,0.9209039548022598,0.7419191076246905,0.6629071527108124,0.9246704331450094,0.7398410556305293
0.4489014249508122,0.8141478514047509,0.6360173722106699,0.9227871939736346,0.7443183398703719,0.653917498265876,0.9190207156308852,0.7440191387559809
0.445387706286618,0.8155700069022628,0.6408070854280709,0.9209039548022598,0.7444852429831149,0.6649699192399475,0.9171374764595104,0.7436579015526384
0.441852879707898,0.8169887580778177,0.6473338009828005,0.9171374764595104,0.7451459011377228,0.6622233153772603,0.9246704331450094,0.7439986913671124
0.4378024338509405,0.8190322023324712,0.6432214635944028,0.9209039548022598,0.7418495646610476,0.657912523681123,0.9227871939736346,0.740461293092872
0.4349366191532731,0.8204007397591613,0.6450520799304011,0.9190207156308852,0.748296197390748,0.6562097545936446,0.9303201506591338,0.7436851647377963
0.43175837461559047,0.8218067247273776,0.6517316265391709,0.9152542372881356,0.7436437731230354,0.6664181490303995,0.9378531073446328,0.7442031652557969
0.4284124091376436,0.8233471804128932,0.6561786487874176,0.9265536723163842,0.7463629030014743,0.6840057085081127,0.9171374764595104,0.7403386087596614
0.42609776709066244,0.8242901775949657,0.6587547212129603,0.9246704331450094,0.7462029541850955,0.6698275272372969,0.9227871939736346,0.7412178464810044
0.42354107646190703,0.8255829688581138,0.6519039516061138,0.9171374764595104,0.7437272246794069,0.6599953320128701,0.9265536723163842,0.7438214806635859
0.42118632394288247,0.8266485216306362,0.6516890437943555,0.9209039548022598,0.7476633564215973,0.6714442706422953,0.9190207156308852,0.7449324554587713
0.4187003332754604,0.8280085482524339,0.6520945316331096,0.9246704331450094,0.7447286433558653,0.6628941801372089,0.9303201506591338,0.7444553497185076
0.41729987984969685,0.8287617544854069,0.6546686654176197,0.9322033898305084,0.746189045592367,0.672141573193284,0.9227871939736346,0.7450483239956924
0.41471485634834904,0.8294868750622353,0.6616927754605552,0.9171374764595104,0.7478024423488832,0.6743241937481419,0.9227871939736346,0.7426355321092163
