losses trénovací sada,frame acc trénovací sada,losses validační sada,sample acc validační sada,frame acc validační sada,losses testovací sada,sample acc testovací sada,frame acc testovací sada
1.2702518652760704,0.5087672939999165,1.0669964009018125,0.800376647834275,0.5793671656659011,1.097593317316405,0.7984934086629002,0.5778043960803422
1.0821367673992233,0.5865268968527072,1.012663645645149,0.8116760828625236,0.6022994548825369,1.0339858717209074,0.8097928436911488,0.6036828000649667
1.0223681022197304,0.6108277849615613,0.9946868767137562,0.8192090395480226,0.6127729046182794,1.014771911270301,0.8380414312617702,0.6080545178929132
0.9843901461675619,0.6259722614086486,0.9720782457263911,0.8380414312617702,0.6245053819972882,0.9896799042930837,0.8380414312617702,0.6195387363975963
0.9566146044412778,0.6375221941974161,0.95418505577437,0.8512241054613936,0.6309596281026039,0.9770408893252741,0.8380414312617702,0.625392507173407
0.9345732322505194,0.6464817029459574,0.9463714128696653,0.8380414312617702,0.6345637676748112,0.9663088655887986,0.8436911487758946,0.6311650695685128
0.9163781809455466,0.6534244485226741,0.9450526950525503,0.8436911487758946,0.6370126456183071,0.9618234743079898,0.8568738229755178,0.6336283904498944
0.9023548756473111,0.6593630744812972,0.9283501718178274,0.871939736346516,0.6437090124242508,0.9544690149922557,0.8625235404896422,0.6360849439662173
0.8916596772521543,0.6631187205231651,0.9225283951674196,0.864406779661017,0.6457981681839564,0.9459004183410813,0.8738229755178908,0.6407476584916897
0.8814354576679558,0.6673355114830198,0.9269351820209293,0.8681732580037664,0.6502255181382993,0.9509218403783124,0.8662900188323918,0.6380813166585458
