losses train: anglický,frame acc train: anglický,losses val: anglický,sample acc val: anglický,frame acc val: anglický,losses test: italský,sample acc test: italský,frame acc test: italský
1.1710970659724946,0.5488543164093697,1.0235037077752924,0.8305084745762712,0.6117997743420852,2.253848160817529,0.23299319727891157,0.20766906324893195
0.9906785932755462,0.6202134419467072,0.9707182010909041,0.8347457627118644,0.6327112493519959,2.426526282641389,0.27721088435374147,0.21341647334967617
0.9351033463066112,0.642551580935714,0.9431274858875714,0.8580508474576272,0.6429802091909859,2.439749411118823,0.2568027210884354,0.21074568258721202
0.8987968310273864,0.6563096800627791,0.9291946639963392,0.8728813559322034,0.6451986704479614,2.4773173609906745,0.2465986394557823,0.20826683777276891
0.873123163566709,0.6660095349208665,0.9089995664940886,0.8771186440677966,0.6546214131064556,2.5902939907442826,0.25,0.2048666524078248
0.8532562096910344,0.6741642186990007,0.9013602709304469,0.8707627118644068,0.6565120605007166,2.6321109333590345,0.2619047619047619,0.21136539379082278
0.8369770568487583,0.6804542802975062,0.9022590667865615,0.875,0.6595614917817827,2.6133391177977128,0.24319727891156462,0.20129097360469006
0.8238732980480765,0.6852825058855393,0.8937050835515826,0.8771186440677966,0.6642957338456378,2.651716562610594,0.24319727891156462,0.2043675929429701
0.8123763990224067,0.6901905942484913,0.887911243002666,0.875,0.6633046686792913,2.6928010289649444,0.2534013605442177,0.20907301075445725
0.8023354949395314,0.6938338993173468,0.8952197418011788,0.8686440677966102,0.6630454670204007,2.648253517313939,0.25170068027210885,0.20780068332757495
0.7943480218019845,0.6972228588095586,0.8861431310992518,0.8728813559322034,0.6714771445125484,2.7303239193774482,0.24149659863945577,0.20939109261117783
0.7866398175604642,0.7002368104891075,0.8878432800625312,0.8898305084745762,0.668115146525173,2.7991843114804653,0.27040816326530615,0.2101424238934316
0.7806063418850412,0.7029139495961721,0.8856097415071953,0.875,0.6693196718811941,2.7814833040706564,0.25510204081632654,0.2148807467245795
0.7748308298693716,0.704280297506198,0.8852086650611475,0.8898305084745762,0.6735050163144574,2.7950268802043476,0.23979591836734693,0.20895235901570117
0.7686917436504785,0.7075555393515143,0.8853968877697203,0.875,0.6743054920257372,2.802333771509619,0.24489795918367346,0.2116944439874303
0.7640316228811541,0.7093385626089432,0.8741936693920495,0.8834745762711864,0.6749839904857744,2.796116976180964,0.2602040816326531,0.2101698447431489
0.7602529588371992,0.7103785148301701,0.87797935663042,0.875,0.67397005458482,2.8245523340270644,0.2585034013605442,0.21176573819669525
0.7563440109692212,0.7123247359319986,0.8809891592386973,0.8898305084745762,0.675288933613881,2.794231884093956,0.2653061224489796,0.21390456447464393
0.7520126567335303,0.713961054744196,0.8857750072443857,0.8834745762711864,0.6706385509102553,2.7974916773082366,0.25510204081632654,0.2166521336163165
0.7488176175392097,0.7153794870726473,0.8802353697544797,0.8877118644067796,0.6746638002012625,2.8583985931621694,0.25170068027210885,0.20592509720691224
0.7457367052880225,0.7165748244755099,0.8801585103842455,0.885593220338983,0.6760207971213369,2.8307867825073285,0.24829931972789115,0.21285708801544342
0.7416533892085667,0.7183665284693431,0.8835007546978065,0.8961864406779662,0.6749306254383557,2.9491729678633045,0.2534013605442177,0.2088975173162666
0.7390223911441263,0.7195592616512844,0.8796573843101291,0.8961864406779662,0.6766154362211447,2.9116262960743753,0.24829931972789115,0.20905107407468343
0.736393087003233,0.7204186545553032,0.8802136058016856,0.8961864406779662,0.6759979263867288,2.863754721093174,0.24829931972789115,0.21202349418403776
0.7330221395084021,0.7210809947429461,0.8791236754375895,0.8877118644067796,0.6791007227152136,2.8809411607884634,0.2568027210884354,0.21509462935237436
0.731534271095955,0.7218943797440225,0.8785566368972859,0.8919491525423728,0.6741225261488732,2.934176091365761,0.25510204081632654,0.20914978913366566
0.7289095025321284,0.7231079466933339,0.8889634617291308,0.8898305084745762,0.6747629067178971,2.862453615672713,0.25,0.2056563728796828
0.7270269483963041,0.7243110967589602,0.8878036685769205,0.885593220338983,0.6710121062421859,2.8832943659196255,0.2585034013605442,0.21605984326242303
0.7243445469885111,0.7250559039424432,0.8781671858588374,0.9004237288135594,0.6809989936876772,2.8923559249612794,0.2568027210884354,0.212193503452285
0.7223872054751324,0.725984742737696,0.8814262813623504,0.8940677966101694,0.6779495624066112,2.952363365834901,0.2602040816326531,0.2146997691164454
