losses trénovací sada,frame acc trénovací sada,losses validační sada,sample acc validační sada,frame acc validační sada,losses testovací sada,sample acc testovací sada,frame acc testovací sada
1.1922907229111708,0.540119181668083,0.9898477158108404,0.8041431261770244,0.6106768311242702,1.0157964791388958,0.7984934086629002,0.6080274484326782
0.9817172798280765,0.6262441749554838,0.9177144541717729,0.8248587570621468,0.6428719665735079,0.9406468897929838,0.8361581920903954,0.6427304964539007
0.9160519773950478,0.6528013488275752,0.8866344437546811,0.8436911487758946,0.6505714048534824,0.9007186844052557,0.8380414312617702,0.6562787613014996
0.8753782668558729,0.6688067427740466,0.8603690865203463,0.8568738229755178,0.6654168626691386,0.882694805861427,0.871939736346516,0.6677156082507715
0.8467506991987528,0.6800267992536442,0.8489514900824832,0.8625235404896422,0.667388416945682,0.8748456703372158,0.8662900188323918,0.6664095067944346
0.8240606409959693,0.6892121922965784,0.8497475813593963,0.847457627118644,0.6677066327236504,0.8654578630654084,0.879472693032015,0.6698540956093335
0.8026148132660239,0.6974301186446601,0.8375596090133041,0.871939736346516,0.6714767979191455,0.8640662755237835,0.8662900188323918,0.6736505874072871
0.7857969409141168,0.70420749987001,0.8234120758740833,0.8738229755178908,0.6832231107667617,0.8611418271587563,0.8681732580037664,0.6724459964268312
0.7722178147276744,0.710028495516836,0.8301949653953733,0.8813559322033898,0.6826489388195578,0.8747303174675246,0.8775894538606404,0.673549076931406
0.7585736692866728,0.7154249991689162,0.8310259583752713,0.8738229755178908,0.6777788538697805,0.8588286819210561,0.8757062146892656,0.6742055113421038
