losses trénovací sada,frame acc trénovací sada,losses validační sada,sample acc validační sada,frame acc validační sada,losses testovací sada,sample acc testovací sada,frame acc testovací sada
0.9079376476361734,0.5857867856136758,0.8020396729128715,0.8286252354048964,0.6302331080141311,0.7920970187543317,0.8587570621468926,0.6473029894082526
0.7599003352011736,0.6597516376916314,0.7434573012608316,0.8606403013182674,0.6601922167515091,0.7359747360995921,0.8700564971751412,0.6698837225153015
0.7072258730782534,0.6862057725385263,0.725352772523671,0.8662900188323918,0.6730298478399955,0.7245040780048125,0.8775894538606404,0.6821385242437874
0.6729065401900357,0.7033073838892165,0.7130947676848132,0.8813559322033898,0.6798450582770035,0.71750027936558,0.8888888888888888,0.6853487642961327
0.6515050685837419,0.7140395088584712,0.7011773781144671,0.8813559322033898,0.6910553840162452,0.7006435636549355,0.896421845574388,0.6945773524720893
0.6330956286349467,0.7231486233347546,0.7044859801068849,0.8926553672316384,0.6872652924977051,0.7022540321542768,0.911487758945386,0.6969765127659865
0.6179354864436511,0.7303070613297111,0.6924155113237165,0.8945386064030132,0.6936910623383126,0.6974525723343062,0.903954802259887,0.6998527788001472
0.6056288925699563,0.7370161288263515,0.6988072613793603,0.8907721280602636,0.6955548137639433,0.7025635429649645,0.9001883239171374,0.6972218814324077
0.5967431188107358,0.7414425984508632,0.6896414482509388,0.8983050847457628,0.699734345878884,0.692869495566539,0.9058380414312618,0.7057552583868373
0.5886614347653168,0.7450962869911496,0.6866622662326137,0.9058380414312618,0.7015007371554146,0.7014702750363357,0.9058380414312618,0.6996005943374365
