losses train: anglický,frame acc train: anglický,losses val: anglický,sample acc val: anglický,frame acc val: anglický,losses test: italský,sample acc test: italský,frame acc test: italský
1.1819503153675242,0.545290874115433,1.4577967780546006,0.777542372881356,0.5731558564327753,2.6033161032642163,0.195578231292517,0.1933882847161668
1.054005995326881,0.5949386098321493,8.313492588635354,0.7838983050847458,0.5922681669868569,3.1404497339714927,0.20408163265306123,0.19610843300812206
1.0136791961166114,0.6099076716876046,2.5731126391853136,0.8177966101694916,0.6108849449577654,4.343410739389602,0.21258503401360543,0.19066813642421152
0.9897093453317846,0.6195684632318729,4.112524413739654,0.8050847457627118,0.605792394718385,3.833942913784216,0.2261904761904762,0.20077546163000498
0.9740934742961772,0.6258958519969166,26.998226595640592,0.8199152542372882,0.6162748147470497,4.33859986667231,0.2193877551020408,0.1914304360463522
0.9616249987354478,0.6303803204233421,1.1252451395508907,0.8538135593220338,0.6209633153416888,2.9084038992272796,0.23129251700680273,0.19945926084357501
0.9530012771647944,0.6339428946436384,1.657423397405672,0.8495762711864406,0.6190955386820358,3.2145205112709676,0.2108843537414966,0.187454412837345
0.9456991196461866,0.6368839281373917,3.1511796871413256,0.8389830508474576,0.6215579544414966,5.141990767833555,0.22789115646258504,0.19088750322194983
0.9396473381068415,0.6392459565129829,1.873552906917386,0.8389830508474576,0.6199493794407342,4.1268565954212875,0.23639455782312926,0.19710655193783144
0.9330120618536559,0.6421149398945811,2.1343067989950066,0.8432203389830508,0.6298295367913884,4.779662375969488,0.22448979591836735,0.18618756958040616
