losses trénovací sada,frame acc trénovací sada,losses validační sada,sample acc validační sada,frame acc validační sada,losses testovací sada,sample acc testovací sada,frame acc testovací sada
1.2533734240403438,0.5169877775286894,1.0727754292778529,0.8097928436911488,0.5803425662027173,1.0952604672211572,0.7890772128060264,0.5799699528991392
1.049288630017301,0.5985754798762666,1.0039629082245307,0.839924670433145,0.6105661473754116,1.0266425922546614,0.8248587570621468,0.6058483568837637
0.9852402244063656,0.6244950633626756,0.9872929806291952,0.847457627118644,0.6179266166745068,1.0077564661948653,0.8305084745762712,0.6157963835201126
0.9465449264226221,0.6400827844629111,0.9670671940095846,0.8531073446327684,0.6268435761919257,0.9899758419768879,0.8512241054613936,0.6201004276974718
0.9205605401613777,0.6502765590917576,0.9709644666769127,0.847457627118644,0.6288497191399872,0.9839969080065489,0.8455743879472694,0.6225637485788533
0.9011057226528252,0.6582191623187492,0.9567939122274096,0.8512241054613936,0.6304546334984366,0.9821325989918839,0.8531073446327684,0.6252639272372909
0.884477066835776,0.6644672071410124,0.9616531681385404,0.8549905838041432,0.6294377265557984,0.9886711871926321,0.8512241054613936,0.6237886416544854
0.8745855804578438,0.6678009183688256,0.947568087978075,0.8606403013182674,0.6356014278203602,0.9718920476593933,0.8587570621468926,0.6308267013155757
0.8629497844041092,0.672681723914839,0.9710802773156532,0.8455743879472694,0.6352417056365699,0.9712069707761171,0.8531073446327684,0.6328704455633155
0.8556275354892396,0.6753855162990435,0.9470776607730609,0.8700564971751412,0.639094883643709,0.9776928546923797,0.8606403013182674,0.6276866439283201
0.8476810329820272,0.6783347980296071,0.9457430631143044,0.8625235404896422,0.6403331580840643,0.9667798452494633,0.864406779661017,0.6316523198527422
0.8414482190446139,0.680394180879619,0.9453881153471334,0.8700564971751412,0.6388320097401698,0.9611383020194357,0.8625235404896422,0.63596313139516
0.8364543818104851,0.6826214852616891,0.9521179550587051,0.8606403013182674,0.6352347879022663,0.9754029612101854,0.8662900188323918,0.6338043419414217
0.8305510372024019,0.6850738215445883,0.9451798160341294,0.8568738229755178,0.6405268546445668,0.9621339773525583,0.8681732580037664,0.635651832602458
0.826257436880784,0.6861231180215605,0.9429978719976518,0.8606403013182674,0.6408727413597498,0.9632064958962527,0.864406779661017,0.6382911049753668
0.8223176936989538,0.6877341418570416,0.9476651412353687,0.8738229755178908,0.6416682808046709,0.9648010487590287,0.871939736346516,0.6382708028801906
0.8175256257647392,0.6893971616999114,0.9480524363981703,0.8681732580037664,0.6390602949721907,0.9624194009342082,0.8700564971751412,0.6361052460613935
0.8140823646147446,0.6910056283547015,0.9463537305697424,0.8625235404896422,0.6384930407592905,0.9670365919337187,0.8738229755178908,0.6356247631422229
0.8108459319008305,0.6924206016705209,0.9444738088502042,0.864406779661017,0.6405268546445668,0.9704481219287814,0.871939736346516,0.6362811975529208
0.8078440139459213,0.6939216667362788,0.9429475566754539,0.8662900188323918,0.6436329173469105,0.9668463892649113,0.871939736346516,0.6350427697471712
0.8039492807953827,0.694910443270225,0.9426486793064891,0.8625235404896422,0.6427059409502199,0.9691764242152466,0.8587570621468926,0.6350563044772887
0.8011833735693327,0.6960424219228806,0.9527871255755733,0.871939736346516,0.6411563684661999,0.9712714472834764,0.8700564971751412,0.6342509880352986
0.7994189622160927,0.6969084537836472,0.9423117927216287,0.8813559322033898,0.6426090926699687,0.9654605452703291,0.8700564971751412,0.6375263927237291
0.7966662962457586,0.6981367529090061,0.9471176994128422,0.8700564971751412,0.6396690555909129,0.9694857889265988,0.8757062146892656,0.6349750960965839
0.7942662739497516,0.6984316810820624,0.9395074902932787,0.8813559322033898,0.6436813414870362,0.9626109603014166,0.8813559322033898,0.6374857885333767
0.7929641625291832,0.6990436996608326,0.9433275730697693,0.864406779661017,0.642788953761864,0.9666714748737615,0.871939736346516,0.6360511071409236
0.7901010397647961,0.7004058245756998,0.9439633644527287,0.8606403013182674,0.6427543650903456,0.9671919532823582,0.864406779661017,0.6378918304369011
0.787914552481009,0.7011704216023805,0.9438527971479052,0.8775894538606404,0.6436190818783032,0.9658127814107694,0.8681732580037664,0.6414582318228574
0.7862325603892256,0.7019375758097526,0.952471958581512,0.871939736346516,0.6422908768920004,0.9722654754005627,0.8757062146892656,0.6366804720913865
0.7841252586430755,0.7025342513043753,0.9421381021784383,0.879472693032015,0.6453139267827002,0.9661629194904118,0.871939736346516,0.6361796870770396
