losses trénovací sada,frame acc trénovací sada,losses validační sada,sample acc validační sada,frame acc validační sada,losses testovací sada,sample acc testovací sada,frame acc testovací sada
1.0598987174468393,0.5931022608034491,1.1334695917313478,0.8436911487758946,0.5800243504247489,1.1630658156483327,0.8436911487758946,0.5727153375561691
0.7544091279742444,0.7145683436373509,1.227143284469053,0.864406779661017,0.5943994023077561,1.319826146553957,0.8361581920903954,0.5819663255914677
0.6355758767009482,0.7610374311585648,1.3282730876588393,0.879472693032015,0.5991726389772821,1.4324579078010171,0.8587570621468926,0.583238590222511
0.5647402677626877,0.7887930703812842,1.450576553104767,0.8813559322033898,0.5921234677218518,1.5143467800434938,0.8738229755178908,0.5866493422121163
0.5191020887498089,0.8072320479522523,1.5057630749232795,0.8926553672316384,0.596993552671629,1.619094952297314,0.8531073446327684,0.5846191326944941
0.4849506784515893,0.8203802186730449,1.583839949237001,0.8832391713747646,0.5987921635905809,1.7256600449271546,0.8738229755178908,0.5886524822695035
0.46090812029986933,0.8297914960103719,1.6554852742808344,0.8775894538606404,0.598134978831733,1.804327170861495,0.8587570621468926,0.5795030047100861
0.44041675462850094,0.8381611484128005,1.6915192609257157,0.879472693032015,0.5958728797144359,1.8560081961185968,0.8512241054613936,0.5776487466839911
0.42446752407223726,0.8449487583609153,1.7949376291147643,0.8926553672316384,0.5930296909156313,1.9124862858124687,0.864406779661017,0.5820407666071139
0.4110993352875781,0.8501134109636564,1.8587494219810825,0.8832391713747646,0.5933755776308144,1.951691624733404,0.8775894538606404,0.5841454171403823
