losses train: anglický,frame acc train: anglický,losses val: anglický,sample acc val: anglický,frame acc val: anglický,losses test: italský,sample acc test: italský,frame acc test: italský
1.0402723097841442,0.6029882566997924,1.1279486617135983,0.8601694915254238,0.595683530021651,2.990935004489431,0.23129251700680273,0.19128236345787883
0.8306243139073203,0.6917340291811634,1.153069886336738,0.8686440677966102,0.6122648126124478,3.3076672335162076,0.21598639455782312,0.1776651694882721
0.7377217707284152,0.732376368952131,1.2693801699600449,0.8940677966101694,0.6124477784893118,3.8228329658118656,0.22448979591836735,0.18082953554564749
0.6850354763143018,0.7559862358243574,1.3971683230545235,0.8877118644067796,0.6175555758850975,4.4818695173574845,0.2261904761904762,0.18139988921976713
0.6463848414455488,0.7726558539414016,1.3710718551639056,0.8728813559322034,0.6189811850089958,4.5947997305668755,0.22959183673469388,0.18886384451281377
0.6200043237277122,0.7872368868795878,1.3905064768170745,0.8919491525423728,0.6260482420028665,4.255263806219684,0.2227891156462585,0.176957711565566
0.5846921420208926,0.8019663604102863,1.5513040060968857,0.8919491525423728,0.625468850059464,4.841008830933006,0.21428571428571427,0.17860844671854692
0.559726563435562,0.8121992124835934,1.6603816452221607,0.8728813559322034,0.6208565852468515,4.649901325987198,0.20408163265306123,0.17468178103903084
0.553825981878416,0.817574324465093,1.7382893283103347,0.875,0.61444515597841,5.641811621174211,0.23299319727891157,0.1805662953883615
0.544001249779149,0.8223886608748794,1.6084921947002722,0.8877118644067796,0.6220839813374806,6.514635563708703,0.2108843537414966,0.1750272837454687
