losses train: anglický,frame acc train: anglický,losses val: anglický,sample acc val: anglický,frame acc val: anglický,losses test: italský,sample acc test: italský,frame acc test: italský
1.1454846779098105,0.562553386528886,1.3279167312403912,0.8177966101694916,0.5917726344036837,2.529148150957272,0.21598639455782312,0.20284299369868874
1.0170148460067145,0.6120856684514261,1.1307171586612774,0.847457627118644,0.6174564693684628,2.5176093385684997,0.24489795918367346,0.20316655972535277
0.976619239762345,0.6280460704042445,1.1141990897753442,0.8305084745762712,0.6239365108407282,2.578187112898467,0.24319727891156462,0.20542603774205756
0.9550434102394303,0.6360037014660027,1.0920684702596124,0.8622881355932204,0.6174488457902602,2.5910643393057495,0.2465986394557823,0.20783907251717917
0.9383213455050657,0.6426340479315541,1.1343445612912892,0.8495762711864406,0.6288460952032446,2.5741363831162833,0.23469387755102042,0.20544249025188793
0.9262054022924286,0.6471679965554838,1.1568593685305064,0.8559322033898306,0.6294254871466471,2.7234388974583803,0.2465986394557823,0.21500688263327905
0.9155349126362778,0.6510847448210727,1.2710716706310836,0.8220338983050848,0.6288765895160553,2.7842833131255933,0.22789115646258504,0.20570573040917392
0.9079540273830735,0.654257553976819,1.067039798753112,0.8622881355932204,0.6331762876223584,2.7828667756012067,0.23469387755102042,0.20463631727019957
0.9013968021366967,0.6570110835642409,1.114492295731546,0.8516949152542372,0.6349297106089714,2.7544844306382776,0.24489795918367346,0.20966530110835074
0.8964355689997117,0.6590736265338861,1.2850420800200784,0.8601694915254238,0.6328942152288598,2.7732743780915254,0.22448979591836735,0.20573315125889122
