losses trénovací sada,frame acc trénovací sada,losses validační sada,sample acc validační sada,frame acc validační sada,losses testovací sada,sample acc testovací sada,frame acc testovací sada
1.287172973981024,0.502170620210081,1.1532047713047169,0.7777777777777778,0.550464871745206,1.1640448029532011,0.7966101694915254,0.5522643603486547
1.1291124753738997,0.5684544485141502,1.1112503948549912,0.8229755178907722,0.569599324829132,1.1292174271468527,0.8248587570621468,0.5685466406799848
1.0832678109545442,0.5873886667456552,1.0870006654477706,0.8248587570621468,0.5808337253382773,1.112137331371386,0.8192090395480226,0.5734056087921607
1.0546041345488035,0.5983478907947462,1.07700358462577,0.8286252354048964,0.5820097401698996,1.0892818381795015,0.8116760828625236,0.5819527908613502
1.0352457113001134,0.6053622374308176,1.0657088497021487,0.832391713747646,0.5885124104153407,1.0889020329826529,0.8267419962335216,0.5846868063450815
1.0184692756329121,0.6129434257867805,1.0723465236486711,0.8361581920903954,0.5899858878220205,1.089081401372331,0.8342749529190208,0.5857831194845975
1.0060817460137759,0.6177986595258816,1.0631153011037233,0.8380414312617702,0.5923586706881762,1.0794807568542433,0.8380414312617702,0.5891261978236154
0.9957715114871497,0.6222319584509282,1.0611687257529738,0.832391713747646,0.5950289161293894,1.0855736354062682,0.8380414312617702,0.5880095825889232
0.987564962354828,0.6258776457230727,1.0611340250403913,0.8455743879472694,0.5947176180857245,1.0802427309346143,0.8380414312617702,0.5888961074116182
0.9804402086030057,0.6285933716171695,1.0709154619075858,0.8361581920903954,0.5897160961841778,1.0894999977982593,0.8192090395480226,0.5880772562395106
